id,rowID,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj,geneID
ENSG00000088205.8,1780,2675.0581388283103,2354.40287592379,2995.71340173284,1.27238776012683,0.347538398894142,0.0135322304049291,0.0602837752116547,ENSG00000088205
ENSG00000088247.11,1781,2032.39648260911,1492.73857975482,2572.0543854633897,1.7230440884604499,0.784959617052988,0.000387251143918885,0.00272985028242196,ENSG00000088247
ENSG00000092199.13,1981,10419.1273869225,8856.8093082372,11981.4454656077,1.3527947874483999,0.435943005918461,0.000418846513090372,0.0029265004380924302,ENSG00000092199
ENSG00000096384.15,2078,38397.538986434905,19582.3278709042,57212.7501019656,2.9216521385577203,1.5467844163847602,1.5034292025128098e-42,3.79615873634484e-40,ENSG00000096384
ENSG00000100023.13,2178,1176.00758549995,1230.13835176145,1121.87681923845,0.911992393076774,-0.132906303958072,0.507419953967293,0.952246638850368,ENSG00000100023
ENSG00000100201.14,2233,7982.3715366878905,7237.1134419648,8727.629631410971,1.20595451506996,0.270175494202762,0.0334497344106952,0.127785199780758,ENSG00000100201
ENSG00000101972.14,2619,1303.5467838693198,887.567369995969,1719.52619774267,1.9373472435680903,0.9540825608979091,4.3073602011658e-12,1.18054496968441e-10,ENSG00000101972
ENSG00000102144.9,2655,15702.5692290769,15295.7650985067,16109.3733596471,1.05319173352236,0.0747681028609345,0.8550896271279108,1.0,ENSG00000102144
ENSG00000103160.7,2789,1037.73510491763,978.719091923747,1096.75111791152,1.12059847096246,0.164269429149259,0.341584106618393,0.7520495381504341,ENSG00000103160
ENSG00000103995.9,2885,304.445238818492,220.11126546695,388.779212170035,1.7662849347818201,0.8207180954427591,6.16820075950828e-05,0.000527047990577568,ENSG00000103995
ENSG00000106144.15,3289,663.71546017208,620.579593764936,706.851326579224,1.1390179981441102,0.187790543910035,0.261061690040172,0.630923451084766,ENSG00000106144
ENSG00000107929.10,3494,979.436724793732,1029.20382134135,929.6696282461161,0.9032901053889291,-0.14673868925263198,0.32864298632737,0.734564580514184,ENSG00000107929
ENSG00000108651.5,3597,879.9655182672791,880.885049988811,879.045986545746,0.9979122549042151,-0.00301512800198875,0.7838784418045691,1.0,ENSG00000108651
ENSG00000108654.7,3598,16062.5001305518,19585.9472447962,12539.0530163073,0.640206616488199,-0.643390507779897,2.33071936921513e-09,4.48295172028534e-08,ENSG00000108654
ENSG00000109920.8,3751,1448.74959825151,1298.8635880429,1598.63560846012,1.2307956148566102,0.299591208683436,0.0308647080600214,0.11941722605463401,ENSG00000109920
ENSG00000110172.7,3786,988.082958408801,800.946031919469,1175.21988489813,1.4672897274760401,0.553153770208772,0.014571497644168997,0.0641302608166793,ENSG00000110172
ENSG00000110321.11,3798,14267.435405895902,13994.014689342901,14540.856122448899,1.03907680856748,0.0553023022148979,0.803562764585816,1.0,ENSG00000110321
ENSG00000110700.2,3833,4274.85496742756,3028.1330480417305,5521.57688681339,1.82342611741718,0.866651744946717,8.414426646642431e-14,2.83688091559741e-12,ENSG00000110700
ENSG00000110911.10,3860,1918.7586792324398,1998.54839826707,1838.9689601978198,0.9201523274554559,-0.120055381681605,0.21143624077612802,0.5426543852822789,ENSG00000110911
ENSG00000111364.11,3924,463.661294190412,369.953024511063,557.369563869761,1.50659550521689,0.5912921303074189,0.00029815430340008703,0.00215687058555351,ENSG00000111364
ENSG00000112081.12,4032,3917.2668056949,2662.3364224693105,5172.19718892049,1.9427286293605601,0.9580843917013109,2.5452487231778697e-15,9.85505357987385e-14,ENSG00000112081
ENSG00000112237.8,4060,1403.4784397864498,1269.49620910545,1537.4606704674402,1.2110793710449999,0.276293418674395,0.106030005026458,0.324014699279386,ENSG00000112237
ENSG00000112855.10,4150,665.862540677376,881.443683526892,450.28139782785996,0.51084533957537,-0.969041519185598,1.62509799073305e-09,3.19302159023585e-08,ENSG00000112855
ENSG00000113569.11,4230,1095.7595126916099,865.011785679608,1326.50723970361,1.53351348694217,0.616840854872965,0.000155274755575241,0.0012107248106367802,ENSG00000113569
ENSG00000113810.11,4264,1724.83535072897,978.2556654939931,2471.4150359639602,2.52634880955783,1.3370538438277,3.88183036704099e-10,8.29300123867847e-09,ENSG00000113810
ENSG00000114346.9,4307,1032.7782492953,607.878169720525,1457.67832887008,2.3979777552141,1.2618182756866,1.5254933045731699e-18,7.88836243661096e-17,ENSG00000114346
ENSG00000115053.11,4390,20593.1764888838,16364.3705697279,24821.9824080398,1.51683086754082,0.601060228522691,2.62974212347271e-07,3.5565201880697897e-06,ENSG00000115053
ENSG00000115548.12,4482,2089.34973166485,1794.17623483365,2384.52322849604,1.3290351205198798,0.410379229166677,0.0787976760926643,0.256692676648283,ENSG00000115548
ENSG00000115875.14,4528,2059.20360301746,1913.72052829242,2204.6866777425,1.1520421321443999,0.204193479561723,0.106820816852402,0.326053509258199,ENSG00000115875
ENSG00000116001.11,4547,3110.27894438222,2649.5174309372896,3571.0404578271505,1.3478078747962299,0.4306148601450349,0.00117844628673072,0.007312528788380009,ENSG00000116001
ENSG00000116906.7,4675,1307.70399731928,1180.4120454220802,1434.99594921648,1.21567375966869,0.281756116563778,0.0374725843683201,0.140263647686812,ENSG00000116906
ENSG00000117616.13,4776,630.030323000101,621.025347477159,639.035298523042,1.02900034776205,0.0412434698067068,0.819844383232006,1.0,ENSG00000117616
ENSG00000118515.7,4857,676.228762877659,361.29258777661005,991.164937978708,2.7433857530217405,1.45595749671869,7.128913588458799e-21,4.585494959947679e-19,ENSG00000118515
ENSG00000119414.7,4936,1053.89481100043,975.5072185621449,1132.28240343871,1.16071145542894,0.21500937309943502,0.21757224915869397,0.553788454024837,ENSG00000119414
ENSG00000120438.7,5085,5368.8116757855605,5171.778642934571,5565.84470863655,1.0761954625108199,0.10594012918191001,0.43176754893527003,0.870244800779435,ENSG00000120438
ENSG00000120699.8,5121,538.84768537103,371.448964161611,706.24640658045,1.9013282435031202,0.9270076189905359,0.000435594584078079,0.00302570601495265,ENSG00000120699
ENSG00000122566.16,5319,17245.1125319198,14078.3376958199,20411.8873680198,1.4498790843808502,0.535932588765742,0.000101637727297763,0.000828673195702284,ENSG00000122566
ENSG00000124193.10,5511,4730.96788407698,4371.19684466035,5090.738923493621,1.1646098550131,0.21984673212714803,0.11293128470122099,0.34071743261516196,ENSG00000124193
ENSG00000128708.8,6106,1319.83371039661,1112.5040159626801,1527.1634048305402,1.3727261950682,0.457043893212735,0.000459017899302895,0.0031735478706537198,ENSG00000128708
ENSG00000130939.14,6412,1147.1996360319501,914.8037192834531,1379.5955527804501,1.5080782070508603,0.592711246908172,5.32205862401637e-06,5.65945615775217e-05,ENSG00000130939
ENSG00000131747.10,6538,8105.89932692807,3570.58982816235,12641.208825693799,3.5403699203948396,1.82390011014921,1.6899233541254797e-53,7.036900142134799e-51,ENSG00000131747
ENSG00000132823.6,6716,675.719300289906,672.2767973670279,679.161803212784,1.0102413260025,0.0146999645014333,0.8521668568446891,1.0,ENSG00000132823
ENSG00000134108.8,6890,986.979040581256,978.529755636555,995.4283255259579,1.01726934698926,0.024701718642185,0.9203933609507079,1.0,ENSG00000134108
ENSG00000134352.15,6945,4501.6489379827,3703.5499499707703,5299.74792599462,1.43099134548906,0.517014946797097,0.00011169785045123301,0.000904211623622109,ENSG00000134352
ENSG00000134910.8,7039,4448.404812079651,3825.0572192421296,5071.75240491718,1.32592850622037,0.40700298774159105,0.00074125288611317,0.004840392712779329,ENSG00000134910
ENSG00000135387.15,7121,5203.25994018185,5054.78516272642,5351.7347176372705,1.0587462266646899,0.0823568278508964,0.740938360229123,1.0,ENSG00000135387
ENSG00000135486.13,7151,24360.6576614323,17405.3251480015,31315.990174863196,1.79921891194655,0.847370730761555,2.00957332587179e-13,6.51601405595178e-12,ENSG00000135486
ENSG00000135829.12,7211,4011.3075070179298,3243.8509996797998,4778.76401435607,1.47317617696614,0.55892997242176,9.684948411500709e-06,9.772976137596321e-05,ENSG00000135829
ENSG00000136450.8,7335,4651.39642735264,3835.0221034810206,5467.7707512242605,1.42574686760246,0.511717863078051,3.3220316842073496e-05,0.000302564934860558,ENSG00000136450
ENSG00000137807.9,7594,615.299947637577,366.09092023533896,864.5089750398159,2.3614597556368597,1.2396789490655,3.08257064008072e-16,1.3111973860630101e-14,ENSG00000137807
ENSG00000138095.14,7667,6617.28663687291,4788.556887503079,8446.01638624274,1.7637915941407498,0.8186801051913729,1.39750602464252e-11,3.60149896795768e-10,ENSG00000138095
ENSG00000138592.9,7744,1114.39341732683,1034.45836076526,1194.3284738884,1.1545447542275802,0.20732409814516897,0.205557912596253,0.5320520234974989,ENSG00000138592
ENSG00000143947.8,8562,11781.2793560092,9399.06624891543,14163.4924631029,1.50690420601485,0.5915877076457811,1.01229248247723e-06,1.23235058023075e-05,ENSG00000143947
ENSG00000144136.6,8594,2553.43047216883,3234.8162020888103,1872.04474224885,0.578717499015869,-0.7890688265149329,8.996597051360519e-11,2.0691301454849e-09,ENSG00000144136
ENSG00000145907.10,8837,3427.19570873014,2406.10368925816,4448.28772820211,1.84875146821856,0.886551293066486,6.70674419439396e-13,2.0356083561885e-11,ENSG00000145907
ENSG00000146247.13,8892,1361.45116977625,990.235089824696,1732.6672497278,1.7497534348480202,0.807151640124043,0.0007817190323093309,0.00507497298464496,ENSG00000146247
ENSG00000146425.6,8917,922.774235139861,1266.61252196846,578.935948311259,0.457074234045566,-1.12949960051859,1.43387232498344e-14,5.156509035376039e-13,ENSG00000146425
ENSG00000147604.9,9072,11415.8591725792,8496.491151923141,14335.2271932353,1.6871937999947801,0.7546256987191039,5.251945584941649e-11,1.25155550661235e-09,ENSG00000147604
ENSG00000148303.12,9146,14588.8128258455,10691.8414959243,18485.7841557668,1.72896167258124,0.7899058878408891,1.53105628218877e-12,4.4808410428792204e-11,ENSG00000148303
ENSG00000149100.8,9241,1994.30417886495,1821.5903892259,2167.01796850399,1.18962966719696,0.250512531138009,0.0754859204436563,0.24801471784747797,ENSG00000149100
ENSG00000153187.12,9713,9286.874029989849,7945.588539481259,10628.1595204985,1.33761765634951,0.419665796012116,0.00047910776152711697,0.0032856465529749,ENSG00000153187
ENSG00000153201.11,9714,4499.8109503069,4341.91782931055,4657.70407130325,1.07272966795017,0.10128655713343301,0.621092795748323,1.0,ENSG00000153201
ENSG00000153914.11,9779,1907.4679353475399,1649.81046314731,2165.1254075477696,1.31234796718248,0.392150299200656,0.0477741160238322,0.171685225320859,ENSG00000153914
ENSG00000156508.13,10085,175689.283457215,138709.856756577,212668.710157854,1.53319104446246,0.6165374763352471,2.16815957356059e-08,3.50314959009262e-07,ENSG00000156508
ENSG00000156976.10,10136,6880.64619623432,7038.54076445203,6722.75162801661,0.9551342889096701,-0.0662245090437791,0.44999509384642,0.888793671668867,ENSG00000156976
ENSG00000157014.6,10140,944.482147265976,935.515349148195,953.4489453837559,1.01916975093128,0.0273943639970308,0.803187208771268,1.0,ENSG00000157014
ENSG00000157106.12,10152,6172.15214935167,5659.99565369428,6684.30864500907,1.1809741657038602,0.239977405532203,0.0978042751651663,0.30367868992144803,ENSG00000157106
ENSG00000161547.10,10708,3014.21444620787,2316.58675691836,3711.8421354973902,1.6022892837542901,0.680134641230137,1.9142110020205e-08,3.13552782146008e-07,ENSG00000161547
ENSG00000162923.10,10969,2295.17122300385,2674.02300601045,1916.3194399972501,0.7166428395305121,-0.4806738072263571,2.54591852364794e-05,0.00023724921931206802,ENSG00000162923
ENSG00000164104.7,11353,2510.3474237308396,942.101384117564,4078.5934633441207,4.329251110446471,2.11411748391572,2.0102578011609397e-63,1.3253741364042998e-60,ENSG00000164104
ENSG00000164134.8,11372,1105.46282025936,1089.27691828237,1121.64872223634,1.02971861737878,0.0422501580178453,0.8990450936072092,1.0,ENSG00000164134
ENSG00000165280.11,11676,6476.15013819889,6000.70177450223,6951.598501895561,1.15846425353678,0.212213527982735,0.0567175648817897,0.197417715569626,ENSG00000165280
ENSG00000165359.10,11690,0.0,0.0,0.0,,,,,ENSG00000165359
ENSG00000165704.10,11780,540.500312614746,382.32518440139603,698.675440828097,1.82743766127258,0.8698221928771078,0.00043387235193984,0.0030163914098688,ENSG00000165704
ENSG00000165819.7,11806,1347.9826695420402,1144.4741483738699,1551.4911907101998,1.3556367288109,0.43897062998081104,0.000541654216052083,0.0036637682581921295,ENSG00000165819
ENSG00000167325.10,12190,1489.45821879056,998.5828571931401,1980.3335803879897,1.98314397861225,0.9877894227455001,7.646761652706691e-13,2.30032810934085e-11,ENSG00000167325
ENSG00000168137.11,12415,2290.6242208699105,2045.0945669476102,2536.15387479221,1.24011569723034,0.310474723865346,0.00893094576453237,0.0423105783874603,ENSG00000168137
ENSG00000168906.8,12592,4614.868687727229,4195.1029190587,5034.63445639577,1.20012179761383,0.263180829080977,0.0301832880903618,0.117288857698876,ENSG00000168906
ENSG00000169045.13,12628,9892.80252721763,8624.695180130799,11160.9098743045,1.2940642702383798,0.37190927115701,0.0040343801652415,0.0214075594057695,ENSG00000169045
ENSG00000169714.12,12781,3628.77513110565,3251.55645758425,4005.9938046270504,1.2320234499644198,0.301029716118375,0.015225701699221002,0.0663329717017274,ENSG00000169714
ENSG00000173588.10,13691,261.36827782555,263.81485803678,258.92169761432,0.981452294010758,-0.0270099513597318,0.636893019654968,1.0,ENSG00000173588
ENSG00000174444.10,13848,21364.8114573873,16513.9724562328,26215.6504585418,1.5874829952648601,0.6667411381660939,4.34308921919846e-09,7.95395236247495e-08,ENSG00000174444
ENSG00000175216.10,14003,3360.3680323285,2473.59193511692,4247.14412954008,1.7169946543099999,0.7798855476612729,4.70400944742007e-10,9.87176518430728e-09,ENSG00000175216
ENSG00000175455.10,14046,1157.1358779366801,1033.62816888744,1280.6435869859101,1.2389789921886,0.309151725717198,0.0575393421821991,0.199750809813441,ENSG00000175455
ENSG00000177565.11,14495,1224.2133091066,1063.75758063541,1384.6690375778,1.30167724562837,0.38037177273207107,0.10201214217389,0.31440828392381204,ENSG00000177565
ENSG00000177646.13,14512,411.426995618365,392.498155574466,430.35583566226404,1.09645314137181,0.132844157515339,0.30044113946861306,0.693067396762323,ENSG00000177646
ENSG00000181163.9,15201,15301.1018797002,10964.956242315,19637.2475170853,1.7909097932651001,0.840692671725557,1.17556047046858e-12,3.470389025693e-11,ENSG00000181163
ENSG00000183527.7,15729,670.123447383433,568.945861568396,771.30103319847,1.35566683106236,0.439002665028116,0.00669310880696194,0.0330753565549119,ENSG00000183527
ENSG00000183605.12,15751,390.836693633488,342.847227766969,438.82615950000803,1.2799466466687501,0.35608367413882597,0.0624437450726615,0.21337493367400198,ENSG00000183605
ENSG00000184432.5,15974,4055.1377729013,3801.38436784961,4308.891177953,1.13350578657493,0.18079175609117298,0.184565788602323,0.492605089495485,ENSG00000184432
ENSG00000186660.14,16572,1193.98996068528,876.207894749975,1511.77202662059,1.72535768700414,0.7868954806000699,1.3036546538211002e-08,2.19760250059971e-07,ENSG00000186660
ENSG00000188529.10,17024,2477.65176100367,1868.79039855285,3086.51312345448,1.6516101141383202,0.723873158436923,3.53019955351281e-08,5.56369763629659e-07,ENSG00000188529
ENSG00000188811.8,17104,633.276699060503,362.527422340379,904.0259757806269,2.49367611957319,1.31827409907762,3.651958532158929e-09,6.798371432219e-08,ENSG00000188811
ENSG00000196531.6,17451,6168.1342439886,5722.73098983843,6613.5374981387795,1.15566108382206,0.208718366369046,0.0809901872298288,0.262251308854023,ENSG00000196531
ENSG00000196792.7,17545,2309.16141470776,2520.21095052651,2098.11187888901,0.8325143887065021,-0.264452887765174,0.0185468896362891,0.0785669151378409,ENSG00000196792
ENSG00000197056.5,17631,231.086764007642,187.643815064297,274.529712950988,1.4630363002208102,0.5489655654428071,0.00973212348464883,0.0456055184418835,ENSG00000197056
ENSG00000197969.7,17953,1970.8617713099,1965.3329780391398,1976.39056458065,1.00562631709999,0.00809431049241429,0.692242014537896,1.0,ENSG00000197969
ENSG00000203875.6,20233,1029.18066390986,740.675301297217,1317.6860265225,1.77903330138686,0.831093516392602,9.66531089034773e-10,1.93918980543029e-08,ENSG00000203875
ENSG00000204256.8,20356,3543.88019496774,3539.9652542818603,3547.7951356536205,1.0022118526057,0.00318750493794649,0.89250073174301,1.0,ENSG00000204256
ENSG00000214736.3,23750,1971.34567237163,1944.3674625521899,1998.32388219107,1.02775011446039,0.0394895325746026,0.7892814132360161,1.0,ENSG00000214736
ENSG00000234741.3,34417,1440.2093764449403,1378.9768014847198,1501.4419514051501,1.0888087093188001,0.12275051203609401,0.371497006117536,0.7932243109211691,ENSG00000234741
ENSG00000236144.2,35414,299.862780991234,365.86623851308406,233.859323469383,0.639193505308962,-0.645675345423342,0.0009664904288773401,0.00611072198439096,ENSG00000236144
ENSG00000241343.5,38688,4069.85111087758,3562.22293420302,4577.47928755214,1.28500640529851,0.361775550757185,0.022217945465831,0.091188472355438,ENSG00000241343
ENSG00000241837.2,38901,1714.16039653459,1522.1643664921698,1906.156426577,1.25226714574179,0.324542364765954,0.0152909133192051,0.0665682002258499,ENSG00000241837
ENSG00000243554.1,39661,0.479833245872877,0.959666491745754,0.0,0.0,-inf,0.8848623141289699,1.0,ENSG00000243554
ENSG00000255717.2,46441,1425.83317631989,1077.0082628944,1774.6580897453898,1.6477664572192698,0.7205117796039079,9.05716977676757e-08,1.32535095346226e-06,ENSG00000255717
ENSG00000257103.4,47119,1959.9854806822,1224.26386325283,2695.70709811156,2.2019004064607004,1.13874921624349,4.645418719887779e-09,8.4814625628105e-08,ENSG00000257103
ENSG00000257411.1,47280,0.0,0.0,0.0,,,,,ENSG00000257411
